VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
ogcqFaNbah4,475,487,588702,unverified,46,Slovene,Skupina ljudi pleše na odru.
1dfR0A_BXjw,441,448,588702,unverified,60,Slovene,Moški posipa začimbe po testu.
fw8qvK67jYY,50,97,588702,unverified,175,Slovene,Nekdo ožame limono na ožemalniku.
_O9kWD8nuRU,16,23,588702,unverified,34,Slovene,Ženska z nožem nareže korenje.
SaYwh6chmiw,15,40,588702,unverified,53,Slovene,Vlak pripelje na postajo.
BgoOihBb78w,38,40,588702,unverified,32,Slovene,Fanta plešeta pred kamero.
yyxtyCaEVqk,250,264,649387,unverified,95,Portuguese,Um homem está cortando uma cenoura.
UoPU8F9mus8,258,262,588702,unverified,50,Slovene,Ženska telovadi v dnevni sobi.
DGQL5lx-mwE,2,12,808996,unverified,55,Portuguese,Uma mulher faz uma bolha de sabão gigante.
ao-9B8IV9_E,37,44,588702,unverified,89,Slovene,Lev grize moškega za nogo.
YersIyzsOpc,15,30,588702,unverified,57,Slovene,Moški se meče v deko na postelji.
DhwrBs96Kgk,120,124,332822,unverified,86,Indonesian,keindahan dan keunikan bumi kita
wX-Bl25Htag,104,115,588702,unverified,47,Slovene,Ženska si liči oko.
_WRC7HXBJpU,360,370,588702,unverified,71,Slovene,Nekdo stopi kos masla v ponvi.
BE_uxYK9uz0,49,56,588702,unverified,42,Slovene,Fant pije vodo iz pipe.
kWLNZzuo3do,24,31,340206,unverified,23,Norwegian,En kvinner opp kutter opp krydder
btuxO-C2IzE,64,72,588702,unverified,43,Slovene,Lev skoči in se nasloni na moškega.
ZbtpcGi2DWY,161,170,588702,unverified,40,Slovene,Polarni medved hodi po skalah.
8mSUD7JGNO0,198,204,588702,unverified,32,Slovene,Punca jaha konja.
cR2yi-JnGcQ,8,16,588702,unverified,47,Slovene,Pes vodi slepega človeka.
FeTaKOPVaJg,15,25,649387,unverified,55,Portuguese,Um grupo de crianças dançando em um palco.
kWLNZzuo3do,25,32,588702,unverified,45,Slovene,Ženska z nožem nareže peteršilj.
3Mqau7J2g5E,18,36,550906,clean,204,English,A boy participates in a game show.
5hSW67ySCio,33,41,588702,unverified,52,Slovene,Kitarist poje in igra električno kitaro na odru.
PeUHy0A1GF0,105,112,588702,unverified,37,Slovene,Ženska z nožem nareže hobotnico.
b4FM9OLBGyM,37,49,649387,unverified,74,Portuguese,Uma mulher maquia os olhos.
02Z-kuB3IaM,2,13,588702,unverified,42,Slovene,Divji prašič teče po gozdu.
glrijRGnmc0,211,215,588702,unverified,102,Slovene,Moški postavi lonček v mikrovalovno pečico.
mFCf8lLXrUc,36,57,588702,unverified,57,Slovene,Nekdo z nožem razreže mango.
kJY5BRCNAs4,3,6,649387,unverified,36,Portuguese,Um bebê fala ao telefone.
UdcObAQ5OOM,15,30,588702,unverified,59,Slovene,Ženska se v avtu pogovarja po mobilnem telefonu.
i2GgBwlwV0c,24,31,588702,unverified,80,Slovene,Nekdo vlije mleko v kozarec s sadjem.
lKpGc3SCSVw,12,20,185390,unverified,130,Swedish,Två tuppar fajtas.
2I20ZTFHheg,96,104,588702,unverified,80,Slovene,Nekdo s škarjami prereže nogavice.
9zXqkHvs0po,59,65,588702,unverified,54,Slovene,Ženska ubije jajce v posodico.
Pgm-mOQu2MM,48,62,649387,unverified,19,Portuguese,Uma mulher dança na chuva.
sJSmRik2c-c,1,7,588702,unverified,40,Slovene,Rumen vlak se hitro pripelje mimo.
rV5VmhY3-Sw,65,76,588702,unverified,39,Slovene,Fant hodi po ulici in poje.
nZSFn51l3hc,660,666,588702,unverified,47,Slovene,Moški z nožem prereže pečeno meso.
rXZy-PHtnxg,8,42,588702,unverified,77,Slovene,Moški umiva stekla na vratih.
GnwKcpfr_ng,10,20,588702,unverified,106,Slovene,Televizijska voditelja govorita v kamero.
xtbsD3PUua4,84,94,588702,unverified,53,Slovene,Nekdo z metlico meša maso v posodi.
tJHUH9tpqPg,113,118,588702,unverified,43,Slovene,Ženska ožame limono na ožemalniku.
PNMsPz1701c,3,20,588702,unverified,65,Slovene,Fant dvigne leseno korito nad glavo.
wgrrQwLdME8,66,74,588702,unverified,59,Slovene,Majhen otrok igra na kitaro.
aGUx0QOKWXw,7,12,588702,unverified,48,Slovene,Moški prižge cigareto ženski.
PugziVUikEg,117,140,588702,unverified,44,Slovene,Ženska si puli obrvi.
VLBsAPZ2DDE,58,64,588702,unverified,55,Slovene,Fantek iz kurnika spusti kokoši ki stečejo za njim.
mOZkcBcWR8o,6,12,588702,unverified,55,Slovene,Punčka gre z vozičkom po trgovini.
fcvW1vr8hAs,104,108,588702,unverified,40,Slovene,Moški dirigira zboru ki poje.
WTx-K045yQM,85,98,588702,unverified,48,Slovene,Nekdo z nožem nareže paradižnik na rezine.
WyIqGyj21Dk,0,10,588702,unverified,36,Slovene,Nekdo poriše bankovec.
ymC2bNi6-Is,9,19,588702,unverified,57,Slovene,Moški pokaže drugemu moškemu dvignjen prst.
kWLNZzuo3do,48,53,588702,unverified,39,Slovene,Ženska z nožem zareže v limono.
kWLNZzuo3do,86,93,588702,unverified,122,Slovene,Ženska zalije hrano v loncu in jo kuha.
lv8d_qLLqsk,1,20,588702,unverified,48,Slovene,Moški poje in igra na kitaro.
0GXq1An3yHI,22,35,588702,unverified,52,Slovene,Nekdo z nožem naseklja feferon.
kWLNZzuo3do,145,151,588702,unverified,64,Slovene,Ženska čisti morske sadeže z rokami.
Pm9L60YBj3s,0,32,588702,unverified,36,Slovene,Fant igra na klasično kitaro.
AdcgmBtE99c,108,114,588702,unverified,40,Slovene,Ženska si natakne sončna očala.
6njscWrdnM0,8,18,588702,unverified,52,Slovene,Moški napade lutko in jo podere.
0SMOK2ql7Pg,5,12,588702,unverified,51,Slovene,Maček v lijaku praska po polici.
xb-Nacm-pKc,78,82,588702,unverified,36,Slovene,Moški na odru poje in igra na kitaro.
D1tTBncIsm8,681,688,588702,unverified,53,Slovene,Moški zabija žebelj z fotoaparatom.
pNelR-nHz7g,68,90,968828,unverified,50,German,Ein Koch zerlegt ein gebratenes Huhn.
DvYN53KBDr0,51,62,588702,unverified,79,Slovene,Mladostniki skačejo in razbijajo po avtomobilu.
JsD6uEZsIsU,1,47,808996,unverified,39,Portuguese,Homem toca viola.
4xVGpDmA4lE,23,33,588702,unverified,53,Slovene,Moški nese žensko na hrbtu in kovček na glavi.
sqy2CMDl7U0,7,10,588702,unverified,39,Slovene,Hrček pleše pred mikrofonom na odru.
4cgzdXlJksU,83,90,588702,unverified,55,Slovene,Punca z škarjami prereže plastično vrečko.
xxHx6s_DbUo,216,222,588702,unverified,53,Slovene,Moški meditira v naravi.
Zoz0HcCB1vU,0,10,588702,unverified,49,Slovene,Pasja vprega vleče sani.
xpOYXbMDDBY,1,20,588702,unverified,48,Slovene,Nekdo igra na električno kitaro.
-9CUm-2cui8,39,44,588702,unverified,36,Slovene,Ženska strese feferone v vrelo vodo.
Ne87egvJnWo,0,3,588702,unverified,58,Slovene,Karateist v skoku z nogami razbije več desk.
qyZ9z_3f94Q,6,9,675312,unverified,47,Russian,"Люди танцуют, музыканты играют."
19lyIaPOvYs,10,17,588702,unverified,38,Slovene,Motorist se odpelje na motorju.
5YJaS2Eswg0,22,26,588702,unverified,46,Slovene,Punca skače z kolebnico.
0I4VKj4d0WI,24,40,713690,unverified,472,Estonian,Mees teeb mullitajaga trikke
R1UrFBF_0iU,35,41,588702,unverified,71,Slovene,Moški v šotoru dviguje mize in jih meče v ljudi.
F1BwUJ4--Qw,21,38,588702,unverified,66,Slovene,Moški strelja z različnim orožjem.
Ylb4pnW-jP4,102,113,649387,unverified,44,Portuguese,Um homem está descendo escadas apressadamente.
nYwbAb0QvBE,195,210,588702,unverified,50,Slovene,Nekdo oblikuje mesne krogljice.
fIaLVw_Gc_w,99,109,589431,unverified,21,Serbian,Žena se šminka maskarom.
WTf5EgVY5uU,124,128,649387,unverified,31,Portuguese,Homem coloca pedaços de alho em uma panela.
AjZ-R3LFMzo,24,38,588702,unverified,69,Slovene,Motorist izvaja trike na motorju.
MWzeInQaUk4,12,20,588702,unverified,38,Slovene,Moški na odru poje in igra na kitaro.
5HAf_INrFy0,3,25,649387,unverified,95,Portuguese,Um gato assistindo e imitando uma luta de boxe na TV.
PslVHtXc7Tg,8,14,588702,unverified,52,Slovene,Moški se z avtom zaleti v avto.
pfQPRXcihkI,135,144,588702,unverified,36,Slovene,Moški lupi krompir.
RZL9irxnhZ0,34,40,588702,unverified,43,Slovene,Moški daje intervju.
4ikH9ZRcF2Q,89,105,588702,unverified,105,Slovene,Veverica teče v krogu.
TvBsaMgqh5s,61,68,588702,unverified,206,Slovene,Ženska polaga zrezek v ponev.
uAaWVeaYLdQ,1,12,588702,unverified,79,Slovene,Moški skoči v zrak in naredi več obratov.
n_Z0-giaspE,379,387,588702,unverified,58,Slovene,Fant pade na pesku in druga dva ga pobereta.
CwPfvoqmV1Q,58,61,588702,unverified,49,Slovene,Motorist se pelje po zadnjem kolesu v krogu.
wsj_dzz33Ko,31,41,588702,unverified,120,Slovene,Nekdo z nožem odreže zgornji del šopa peteršilja.
sm0OYD0NSbQ,51,59,588702,unverified,65,Slovene,Moški stoji pred knjižnimi policami in govori v kamero.
tYQ7O6V0Fvk,20,55,588702,unverified,65,Slovene,Fant igra na klasično kitaro.
K-KVz3eqbnA,1,10,649387,unverified,41,Portuguese,Duas mulheres conversam em uma lanchonete.
i3fd4nE8OCI,174,181,588702,unverified,46,Slovene,Dva moška se pogovarjata.
6owu8Mow0_g,850,855,588702,unverified,38,Slovene,Moški govori po mobilnem telefonu.
SZP3Jpbbwj0,52,59,968828,unverified,44,German,Ein Basketballspieler wirft den Ball in den Korb.
otvx5OZHTJc,1,22,588702,unverified,59,Slovene,Moški z nožem odere živo ribo.
zxB4dFJhHR8,1,9,588702,unverified,43,Slovene,Punca se pelje s kolesom.
s_ldnx8_etY,32,54,588702,unverified,152,Slovene,Jajčni beljak se penasto umeša sam od sebe.
nau1vCzyFQ4,37,54,808921,unverified,21,Spanish,El cocinero cortando cebolla
jMO3jGQeqyk,3,6,588702,unverified,61,Slovene,Moški v kostumu preseka piščanca na pol z sekiro.
lo4KcsBN--A,0,10,588702,unverified,94,Slovene,Želva teče po morskem dnu in napade ribo.
b4mJ3AQc-ag,30,34,588702,unverified,128,Slovene,Ženska z rokami natrga piščančje meso.
QsC8__3lwO0,50,60,588702,unverified,110,Slovene,Nekdo začini perutnino v posodi.
-s4-6QTT7HE,235,241,588702,unverified,40,Slovene,Skupina ljudi pleše zunaj na travniku.
UXs3eq68ZjE,382,387,588702,unverified,34,Slovene,Moški strese sladkor v lonec.
z0zb--BOhDY,16,22,588702,unverified,60,Slovene,Moški dela preste iz testa.
aDjNl5gs4nM,18,47,516473,unverified,65,Portuguese,Uma mulher corta uma cebola.
4eJJF11bIxM,1,9,588702,unverified,36,Slovene,Punci se pogovarjata po mobilnem telefonu.
8MVo7fje_oE,130,136,588702,unverified,182,Slovene,Moški odlije vodo iz plastične posode.
ceOXCFUmxzA,100,110,588702,unverified,56,Slovene,Ženska in otrok si podajata bučko.
CulG2SMC7DU,14,25,588702,unverified,51,Slovene,Ženska leži na skali in bere knjigo.
mYzajpeAWuA,100,112,649387,unverified,76,Portuguese,Um homem toca violão em um estúdio.
OCcy9TDRGKo,118,127,588702,unverified,62,Slovene,Nekdo posipa nariban sir po rezinah kruha.
yAD_TS5L2d4,4,11,588702,unverified,47,Slovene,Opica sedi na tleh in se praska.
sI0FBMKYo7s,1,6,588702,unverified,53,Slovene,Ženska pleše v morju.
K-czl524zxk,6,15,510157,unverified,20,Chinese,一人正打電話
lfGlDg47How,93,98,588702,unverified,160,Slovene,Moški spusti kos masla v skledo.
Gm1WnWVXYzQ,0,9,588702,unverified,55,Slovene,Punčka hodi po cesti ko pripelje avto in ustavi.
NZWiKMZS_k8,39,48,588702,unverified,56,Slovene,Ženska si češe dolge lase.
fvXXLP6A4p4,250,268,588702,unverified,54,Slovene,Moški in ženska plešeta v gozdu.
kWLNZzuo3do,228,232,588702,unverified,45,Slovene,Ženska ocvre ribo v olju.
_pBeOAMjGm8,1,18,649387,unverified,45,Portuguese,Um homem está tocando violão.
ao-9B8IV9_E,108,119,588702,unverified,154,Slovene,"Ženska se rokuje z opico čez električno ograjo, ko ta strese."
4kQnrKvOTNg,15,24,588702,unverified,66,Slovene,Pasji mladič se plazi po stopnicah.
mLEhUMLvraQ,35,68,588702,unverified,80,Slovene,Fant si umiva zobe z zobno krtačko.
C_DDjCRxTxQ,1,4,588702,unverified,40,Slovene,Dve ženski ležita na kavču.
MY-rGamtAJc,6,22,649387,unverified,71,Portuguese,Um gato está olhando pela janela.
ViWQUOGIaSU,9,16,588702,unverified,37,Slovene,Balerina pleše na odru.
PECk9A-07Pw,1,9,429648,unverified,36,Spanish,Un hombre toca dos teclados simultáneamente
5dv8MSWlxoQ,10,40,588702,unverified,54,Slovene,Ženska si ureja pričesko.
qeKX-N1nKiM,133,142,588702,unverified,114,Slovene,Ženska polaga hrano v vrelo olje.
ht2oIYBSoI0,9,21,588702,unverified,62,Slovene,Ženska jaha konja.
6RlYLTU5gvM,18,24,588702,unverified,72,Slovene,Maketa vlakovne kompozicije se pelje po progi.
jD4o_Lmy6bU,117,137,675312,unverified,97,Russian,Кто-то катает шарики из теста.
Je3V7U5Ctj4,558,563,984905,unverified,53,Bulgarian,Пич си маже палачинката с масло.
-_hbPLsZvvo,172,179,588702,unverified,50,Slovene,Ženska dodaja začimbe v skledo.
6t0BpjwYKco,200,205,588702,unverified,45,Slovene,Ženska ubije jajce v posodico.
o4pL7FObqds,72,78,649387,unverified,65,Portuguese,Um homem anda de moto em uma rua.
gqSOvUH_njE,151,155,588702,unverified,74,Slovene,Moški se spusti po ograji tekočih stopnic.
aUPnwqkPXYc,123,138,588702,unverified,43,Slovene,Ljudje plešejo na strehi vlaka.
cM55xNJ_pfU,1,20,588702,unverified,44,Slovene,Moški igra na kitaro.
inLBPVG8oEU,18,24,588702,unverified,36,Slovene,Moški pleše na odru.
xEDCfcMZlZY,37,41,584478,unverified,17,Portuguese,Um homem a cortar a relva.
KPPCwmU5OHQ,424,430,588702,unverified,53,Slovene,Moški z nožem reže kuhano meso.
ggWzbEFC-RE,1,11,588702,unverified,54,Slovene,Otrok jaha konja.
bAYIIlX-WWw,5,15,588702,unverified,47,Slovene,Moški igra na flavto.
7s0AXJtLL0Y,57,61,588702,unverified,57,Slovene,Mačka hodi po tleh v sobi.
lmCrIZeob4w,23,26,649387,unverified,28,Portuguese,Um grupo de pessoas está cantando.
5L5MoemWC6g,10,13,588702,unverified,52,Slovene,Moški in ženska se poljubljata.
WinaH9SkW9c,11,38,588702,unverified,51,Slovene,Moški jaha konja.
MrMG15y3rWU,5,13,649387,unverified,42,Portuguese,Um sapo morde o dedo de um homem.
nTasT5h0LEg,12,14,588702,unverified,46,Slovene,Mačka prileze iz pregiba kavča.
eVSQiPbepXg,44,49,862064,unverified,34,Portuguese,Mulher lê revista
_JorUS-8Nlg,63,73,675312,unverified,40,Russian,Автобус с людьми на крыше едет по дороге.
8MVo7fje_oE,166,171,588702,unverified,74,Slovene,Moški vlije paradižnikovo omako čez špagete.
NjCqtzZ3OtU,62,67,588702,unverified,124,Slovene,Nekdo umije ponev v umivalnem koritu.
ry7AUQtuwdU,4,39,588702,unverified,39,Slovene,Nekdo igra na klaviature.
5JSbxHECb-I,97,110,588702,unverified,117,Slovene,Nekdo z kuhalnico umesi testo.
xlPyHMkpaQY,1,7,588702,unverified,48,Slovene,Moški jezdi mehanskega bika.
-8y1Q0rA3n8,108,115,588702,unverified,51,Slovene,Moški preseka plastenko z sabljo.
t4vP-cXXWkY,14,20,588702,unverified,40,Slovene,Zajec se pase zunaj ponoči.
Ly5D0z9gKtc,15,20,588702,unverified,40,Slovene,Otroci delajo in jedo hamburgerje.
nMBSDpB3WB8,5,14,588702,unverified,65,Slovene,Ženska z mikrofonom poje na odru.
2YhDTpzxd3c,102,105,588702,unverified,80,Slovene,Moški z roko preseka kup opek.
6ZhKOK08tgM,225,233,588702,unverified,221,Slovene,Dva moška jokata.
VF1K_6ZSOAY,60,70,588702,unverified,41,Slovene,Moškega udari kladivo po roki.
s-dSFyz_5Ww,13,23,588702,unverified,103,Slovene,Dve ženski izvajata rokoborbo.
e-j59PqJjSM,405,416,588702,unverified,125,Slovene,Moški meša paradižnikovo solato v skledi.
VahnQw2gTQY,203,210,588702,unverified,68,Slovene,Moški nareže krompir na rezine.
C9vRgZDxTv4,26,33,588702,unverified,37,Slovene,Moški se pelje z motorjem.
Okg8QYhdtvU,73,92,713690,unverified,39,Estonian,Mees koorib kiivit
sT5Bzt9w354,11,34,588702,unverified,48,Slovene,Nekdo prepogiba kos rumenega papirja.
4D1o4FC8YbA,207,216,588702,unverified,71,Slovene,Ženska pleše zunaj ob tabornem ognju.
Z10_CDPQKKs,1,6,588702,unverified,63,Slovene,"Fant skače na skakalni napravi, ko ga drugi fant porine da pade."
JledeVyklPw,1,6,588702,unverified,44,Slovene,Dojenčka sedita na kahljicah in eden kihne.
iEW-EkPQywU,61,83,588702,unverified,63,Slovene,Ženska nareže kuhan krompir na koščke z nožem.
f_GnkweYzzI,35,41,588702,unverified,93,Slovene,Moški vrže opeko in zadane moškega spodaj.
a28s_wyqkyc,68,77,588702,unverified,39,Slovene,Moški teče po cesti.
X0UJaprpxrk,18,26,588702,unverified,52,Slovene,Dva moška se peljeta s helikopterjem nad morjem.
j4dMnAPZu70,11,18,588702,unverified,48,Slovene,Panda se spusti po toboganu.
3n_Kqak2JdA,48,71,588702,unverified,310,Slovene,Moški nekaj kupi in trgovec mu izstavi račun.
ibSwITK4jjQ,14,24,588702,unverified,90,Slovene,Policist se z pištolo približa ustavljenemu vozniku.
JM4913Fe-ic,4,15,588702,unverified,41,Slovene,Majhna punčka poje v banji.
mZVPkPqwzR4,38,45,649387,unverified,55,Portuguese,Um grupo de veados cruza uma estrada.
YmXCfQm0_CA,68,75,588702,unverified,43,Slovene,Moški v gozdu premika vejo.
SJZFNwfcSOw,3,18,588702,unverified,42,Slovene,Moški igra na akustično kitaro.
fnpp8v9NbmY,181,188,588702,unverified,93,Slovene,Nekdo v roki oblikuje testo.
UwlALS1AKb4,0,16,588702,unverified,57,Slovene,Eksplozija jedrske bombe.
Qp-k0H93iJE,35,39,588702,unverified,37,Slovene,Igralci kriketa igrajo na igrišču.
aJoDt4DMkFU,118,124,588702,unverified,48,Slovene,Ženska šiva na šivalnem stroju.
IEQyCcageGg,99,126,588702,unverified,41,Slovene,Animirani igralci ragbija si podajajo žogo.
Wv3u2q3oGeU,35,45,588702,unverified,39,Slovene,Moški igra na klaviature.
CGllPWAwmUo,1,15,649387,unverified,60,Portuguese,Um homem toca violino no telhado de uma casa.
0lh_UWF9ZP4,183,190,588702,unverified,35,Slovene,Ženska z nožem nareže meso.
FAD8CbQuvco,35,45,968828,unverified,66,German,Jemand schält einen ganzen Apfel.
4wT7zM8XgXQ,5,11,588702,unverified,90,Slovene,Nekdo z avtom zapelje na pločnik in se zaleti v stavbo.
pfQPRXcihkI,127,138,588702,unverified,88,Slovene,Nekdo olupi krompir.
PAN5IVvMlVc,17,23,588702,unverified,31,Slovene,Dve punci plešeta v dnevni sobi.
GWQTAe64m-0,160,166,588702,unverified,37,Slovene,Ženska pleše v kletki.
shPymuahrsc,5,12,588702,unverified,58,Slovene,Mački podobna žival si ogleduje plastično posodo.
0lh_UWF9ZP4,21,26,588702,unverified,42,Slovene,Ženska z nožem reže krompir na rezine.
Li3umATsU0E,1,5,649387,unverified,23,Portuguese,Um gato encara a câmera.
SzEbtbNSg04,28,48,588702,unverified,76,Slovene,Moški čisti morskega rakca z rokami.
bK-i_FAcpoY,86,92,588702,unverified,49,Slovene,Moški sedi na stolu in kadi cigareto.
Vn0Xv0fb1z4,18,30,588702,unverified,39,Slovene,Leva ležita na kavču in gledata televizijo.
Z3XarHZ3HpY,10,17,588702,unverified,43,Slovene,Tiger priteče po travniku.
VU4qLrk5axA,40,58,588702,unverified,94,Slovene,Nogometaši imajo trening.
1_abYc1K0e4,20,25,588702,unverified,159,Slovene,Črn konj galopira po travniku.
-Ms9tsWmhyU,80,95,588702,unverified,26,Slovene,Ženska igra na flavto.
6t0BpjwYKco,59,69,588702,unverified,47,Slovene,Ženska očisti in nareže zeleno papriko.
dZBIdRGKRhM,13,32,588702,unverified,54,Slovene,Dva moška prideta v bar.
tZmDWltBziM,70,80,649387,unverified,85,Portuguese,Homem bêbado cai no chão e tenta se levantar.
r0rmrbTb7fU,98,109,588702,unverified,37,Slovene,Ženska si liči oko.
kRNHJSc4AXE,220,228,588702,unverified,45,Slovene,Ženska pleše v gozdu na dežju.
ID2xXlUENG0,19,24,588702,unverified,71,Slovene,Motoristi se prehitevajo na dirki.
XEOH3t5AYY0,22,29,649387,unverified,54,Portuguese,Um homem andando em uma bicicleta elétrica.
p9g06ktIkJg,4,11,588702,unverified,51,Slovene,Skupina živali se stiska skupaj na vrtu.
m1NR0uNNs5Y,73,78,588702,unverified,36,Slovene,Ženska olupi čebulo z rokami.
iLr7ZHAq1ro,7,11,588702,unverified,69,Slovene,Vlak hitro pripelje mimo.
9Q0JfdP36kI,56,64,588702,unverified,42,Slovene,Ženska olušči česen z rokami.
7uF-2adCsI0,60,67,588702,unverified,78,Slovene,Ženska se vsede na kavč in si odpre pločevinko pijače.
zkTn5Ef1Oig,70,75,588702,unverified,37,Slovene,Slona se prhata v vodi.
-rkErLY0rRc,63,67,588702,unverified,61,Slovene,Ženska vzame v roke posodo za zalivanje.
sv5YlZspb30,10,20,588702,unverified,69,Slovene,Ljudje skupinsko sadijo riž.
J_evFB7RIKA,104,120,588702,unverified,64,Slovene,Moški z nožem prereže papriko in jo očisti.
AKVBK-0veE8,5,12,588702,unverified,94,Slovene,Avto se ustavi pred stebrički in zapelje nazaj.
_O9kWD8nuRU,70,76,588702,unverified,56,Slovene,Ženska z nožem olupi gomolj.
6gQu8PWhFoQ,37,41,588702,unverified,43,Slovene,Motorist pade z motorjem na dirkališču.
IhwPQL9dFYc,171,175,588702,unverified,41,Slovene,Ženska strese sestavine v ponev.
0lh_UWF9ZP4,62,69,588702,unverified,34,Slovene,Ženska meša kuhan riž v skledi.
b24_bb57PPk,631,637,588702,unverified,47,Slovene,Natakar se pogovarja z gostom za mizo.
TPD5wO_LEPU,2,6,588702,unverified,30,Slovene,Fantek sesa po tleh.
8MVo7fje_oE,108,113,588702,unverified,51,Slovene,Moški postavi plastično posodo v mikrovalovno pečico.
6vC6AT27RUc,29,46,510157,unverified,15,Chinese,狗笑得很甜
HzYtvOYOEoU,21,32,588702,unverified,58,Slovene,Skupina žensk pleše tesno skupaj.
4D1o4FC8YbA,29,39,588702,unverified,149,Slovene,Ženska pleše zunaj na dežju.
IhwPQL9dFYc,130,136,588702,unverified,34,Slovene,Ženska z nožem reže tofu.
IhwPQL9dFYc,50,59,588702,unverified,32,Slovene,Ženska z nožem naseklja česen.
WPG-BIWOrG4,635,640,588702,unverified,38,Slovene,Moški z nožem reže kruh na rezine.
OfgSCMxttCc,86,92,588702,unverified,50,Slovene,Moški razgrne in pokaže napis na majici.
JMUAylpXzG0,45,62,588702,unverified,106,Slovene,Ženska razreže torto z majhnim nožem.
BLXzfdNmydQ,151,156,510157,unverified,42,Chinese,人騎著馬
zulPFoY64wE,26,33,588702,unverified,31,Slovene,Moški jaha na konju.
p3J3TAdKAYQ,0,10,588702,unverified,60,Slovene,Mlad mucek je iz posode na tleh.
Dgf0VHMEtNs,57,66,588702,unverified,45,Slovene,Kirurgi z vrha pogledajo v kamero.
-wa0umYJVGg,117,123,588702,unverified,52,Slovene,Ženska lupi kuhano jajce v vodi z ledom.
u4T76jsPin0,0,11,588702,unverified,69,Slovene,Atleti tečejo na sto metrov.
xEDCfcMZlZY,91,100,649387,unverified,25,Portuguese,Um homem usa o cortador de grama.
2YhDTpzxd3c,174,180,588702,unverified,179,Slovene,Moški brca v viseče lončene posode.
IhwPQL9dFYc,153,170,588702,unverified,65,Slovene,Ženska da mleto meso v ponev in ga popeče.
pcjuCotJYj8,50,62,588702,unverified,70,Slovene,Novinarka poroča medtem ko vesla v kajaku.
MwOEK-KXSPc,1,10,588702,unverified,41,Slovene,Opica češe psa.
oMPebXDwkZ0,4,19,588702,unverified,44,Slovene,Divji prašič se zaganja v leva.
N3A7944_UJw,63,70,588702,unverified,74,Slovene,Kuhar meša nekaj v ponvi.
4-1gpwkD7Hc,7,15,649387,unverified,48,Portuguese,Vários filhotes de tartaruga andam na areia.
0lh_UWF9ZP4,27,31,588702,unverified,34,Slovene,Ženska z nožem naseklja krompir.
e996zZ0uV_A,196,204,588702,unverified,51,Slovene,Moški udari drugega moškega s palico po zadnjici.
QMJY29QMewQ,42,52,588702,unverified,107,Slovene,Ženska ubije dve jajci v posodico in jih umeša z palčkami.
Ffv7fhL1EDY,177,184,588702,unverified,50,Slovene,Moški igra nogomet na igrišču.
K1ZM0LSLVw8,488,494,588702,unverified,57,Slovene,Moški z nožem naseklja kumaro.
-_hbPLsZvvo,43,55,649387,unverified,65,Portuguese,Uma mulher está cortando uma cenoura.
swJ0zhVJ8DU,15,21,588702,unverified,43,Slovene,Ljudje izstopajo iz vlaka na postaji.
8HB7ywgJuTg,131,142,984905,unverified,17,Bulgarian,Женица си разбърква яденето.
k5OKBX2e7xA,19,32,588702,unverified,51,Slovene,Motorist izvaja akrobacije na motorju.
8CzlhZtunNc,5,11,588702,unverified,106,Slovene,Mali in veliki leopard pogledata iz bivališča.
G-M78KIy19E,315,330,588702,unverified,103,Slovene,Moški hoče s sekiro presekati deblo.
D-K3ThvAqfo,163,169,588702,unverified,35,Slovene,Moški in ženska se peljeta na kolesih.
xkNDE1JL6Z8,50,59,968828,unverified,145,German,Ein Basketballspieler läuft mit einem Basketball.
MW21lp833Vo,8,16,588702,unverified,123,Slovene,Moška igrata šah ko jima tretji moški podere figure.
WV9K6MbLjHA,106,116,588702,unverified,68,Slovene,Ženska na konju prijaha mimo.
MUkKFFdpm4E,1,12,588702,unverified,52,Slovene,Jahač jaha konja.
fY0lZTWlBAg,470,485,588702,unverified,82,Slovene,Ženska izvaja telovadbo v telovadnici.
WTf5EgVY5uU,130,135,588702,unverified,41,Slovene,Ženska strese čebulo v ponev in jo popraži.
MICawzo1MqI,3,13,588702,unverified,48,Slovene,Moški v čepe pokliče po mobilnem telefonu.
DcDYRpa34W8,11,25,588702,unverified,40,Slovene,Otrok sedi in se smeje na kavču.
9VG7Elw9TDA,85,91,588702,unverified,36,Slovene,Moški poljubi žensko.
CuBgBtQAN7E,7,20,588702,unverified,43,Slovene,Ženska je majhne tortice.
5fq9iIxxA1s,12,27,588702,unverified,193,Slovene,Fantek kaže drugemu fantku naj mu poda žogo.
klFyrnrUSck,25,36,588702,unverified,55,Slovene,Ženska z nožem prepika zrezek.
5EXVeP6R3yc,105,108,588702,unverified,31,Slovene,Moški se dvigne iz blata.
qOiN__I1-Zo,2,8,649387,unverified,84,Portuguese,Um cachorro late para um brinquedo.
n_Z0-giaspE,437,447,588702,unverified,49,Slovene,Trije fantje plešejo pred tablo.
qvg9eM4Hmzk,4,10,588702,unverified,51,Slovene,Moški dviguje avto z rokami.
uuM0BFHTTsQ,9,50,588702,unverified,66,Slovene,Moški z nožem nareže krompir.
5fDBl1wT2Lk,34,39,588702,unverified,52,Slovene,Zelena žoga podere krompir na mizi.
bnN_o0Hkn3M,73,80,332822,unverified,58,Indonesian,penjelasan spesifikasi senjata
FvfjDQj5sOY,1,10,588702,unverified,50,Slovene,"En moški igra na kitaro, drugi poje."
